ID,Code,Variable,Where
1036,138,boundInfoQual,NA
1037,4,erosion,NA
1037,0,fallow,M
1037,0,uncultivate,M
1037,0,constructQual,M
1037,0,floorMaterial,M
1037,4,lajas,NA
1037,6,cascajo,NA
1037,0,plowing,M
1037,22,stoneDist,NA
1037,6,stoneQuant,NA
1037,3,intrusiveSherd,NA
1037,4,ceramicAbundance,NA
1037,0,milpa,M
1037,0,barley,M
1037,0,beans,M
1037,0,alfalfaCut,M
1037,0,alfalfaUncut,M
1037,0,nopales,M
1037,0,magueys,M
1037,0,wallCoreOthMat,M
1037,0,wallCoreStone,M
1037,0,wallFacing,M
1037,48,cropWater,NA
1037,144,analysisYear,NA
1037,135,analysisQuarter,NA
1037,11,slope,NA
1037,144,collectionYear,NA
1037,135,collectionQuarter,NA
1037,0,boundInfoQual,M
1038,4,erosion,NA
1038,12,fallow,NA
1038,0,constructQual,M
1038,0,floorMaterial,M
1038,4,lajas,NA
1038,1,cascajo,NA
1038,16,plowing,NA
1038,22,stoneDist,NA
1038,4,stoneQuant,NA
1038,2,intrusiveSherd,NA
1038,6,ceramicAbundance,NA
1038,0,wallCoreOthMat,M
1038,0,wallCoreStone,M
1038,0,wallFacing,M
1038,48,cropWater,NA
1038,144,analysisYear,NA
1038,135,analysisQuarter,NA
1038,11,slope,NA
1038,144,collectionYear,NA
1038,135,collectionQuarter,NA
1038,0,boundInfoQual,M
1039,12,erosion,NA
1039,19,constructQual,NA
1039,0,floorMaterial,M
1039,4,lajas,NA
1039,8,cascajo,NA
1039,2,burntClay,NA
1039,44,plowing,NA
1039,22,stoneDist,NA
1039,6,stoneQuant,NA
1039,2,intrusiveSherd,NA
1039,7,ceramicAbundance,NA
1039,1,barley,NA
1039,0,wallCoreOthMat,M
1039,0,wallCoreStone,M
1039,0,wallFacing,M
1039,48,cropWater,NA
1039,144,analysisYear,NA
1039,135,analysisQuarter,NA
1039,11,slope,NA
1039,144,collectionYear,NA
1039,135,collectionQuarter,NA
1039,136,boundInfoQual,NA
104,15,erosion,NA
104,12,uncultivate,NA
104,12,pitCultivate,NA
104,12,terracing,NA
104,12,roadOrRail,NA
104,6,siteAlteration,NA
104,0,constructQual,M
104,0,floorMaterial,M
104,2,lajas,NA
104,24,stoneDist,NA
104,8,stoneQuant,NA
104,2,intrusiveSherd,NA
104,2,ceramicAbundance,NA
104,1,nopales,NA
104,1,magueys,NA
104,0,wallCoreOthMat,M
104,0,wallCoreStone,M
104,0,wallFacing,M
104,48,cropWater,NA
104,147,analysisYear,NA
104,132,analysisQuarter,NA
104,12,slope,NA
104,141,collectionYear,NA
104,134,collectionQuarter,NA
104,0,boundInfoQual,M
1040,12,erosion,NA
1040,12,roadOrRail,NA
1040,6,siteAlteration,NA
1040,19,constructQual,NA
1040,0,floorMaterial,M
1040,6,lajas,NA
1040,4,tepetate,NA
1040,6,cascajo,NA
1040,44,plowing,NA
1040,22,stoneDist,NA
1040,8,stoneQuant,NA
1040,2,intrusiveSherd,NA
1040,5,ceramicAbundance,NA
1040,1,barley,NA
1040,0,wallCoreOthMat,M
1040,0,wallCoreStone,M
1040,0,wallFacing,M
1040,48,cropWater,NA
1040,144,analysisYear,NA
1040,135,analysisQuarter,NA
1040,11,slope,NA
1040,144,collectionYear,NA
1040,135,collectionQuarter,NA
1040,136,boundInfoQual,NA
1041,12,uncultivate,NA
1041,0,constructQual,M
1041,0,floorMaterial,M
1041,4,lajas,NA
1041,22,stoneDist,NA
1041,4,stoneQuant,NA
1041,3,intrusiveSherd,NA
1041,6,ceramicAbundance,NA
1041,0,wallCoreOthMat,M
1041,0,wallCoreStone,M
1041,0,wallFacing,M
1041,48,cropWater,NA
1041,144,analysisYear,NA
1041,135,analysisQuarter,NA
1041,11,slope,NA
1041,144,collectionYear,NA
1041,135,collectionQuarter,NA
1041,0,boundInfoQual,M
1042,12,erosion,NA
1042,0,floors,M
1042,0,walls,M
1042,0,drainSitu,M
1042,0,wallFixSitu,M
1042,0,murals,M
1042,0,columns,M
1042,0,taludes,M
1042,0,tableros,M
1042,0,burnedStruct,M
1042,12,uncultivate,NA
1042,12,siteAlteration,NA
1042,18,constructQual,NA
1042,0,floorMaterial,M
1042,0,lajas,M
1042,0,tepetate,M
1042,0,adobe,M
1042,0,xalnene,M
1042,0,cascajo,M
1042,0,concrete,M
1042,0,plasterPaint,M
1042,0,plasterUnpaint,M
1042,0,burntClay,M
1042,0,stoneDist,M
1042,0,stoneQuant,M
1042,2,intrusiveSherd,NA
1042,5,ceramicAbundance,NA
1042,0,wallCoreOthMat,M
1042,0,wallCoreStone,M
1042,0,wallFacing,M
1042,0,cropWater,M
1042,144,analysisYear,NA
1042,135,analysisQuarter,NA
1042,11,slope,NA
1042,144,collectionYear,NA
1042,135,collectionQuarter,NA
1042,138,boundInfoQual,NA
1043,12,erosion,NA
1043,0,floors,M
1043,0,walls,M
1043,0,drainSitu,M
1043,0,wallFixSitu,M
1043,0,murals,M
1043,0,columns,M
1043,0,taludes,M
1043,0,tableros,M
1043,0,burnedStruct,M
1043,12,roadOrRail,NA
1043,18,constructQual,NA
1043,0,floorMaterial,M
1043,4,lajas,NA
1043,6,cascajo,NA
1043,0,concrete,M
1043,0,plasterPaint,M
1043,0,plasterUnpaint,M
1043,0,burntClay,M
1043,44,plowing,NA
1043,22,stoneDist,NA
1043,5,stoneQuant,NA
1043,2,intrusiveSherd,NA
1043,6,ceramicAbundance,NA
1043,1,beans,NA
1043,0,wallCoreOthMat,M
1043,0,wallCoreStone,M
1043,0,wallFacing,M
1043,48,cropWater,NA
1043,144,analysisYear,NA
1043,135,analysisQuarter,NA
1043,11,slope,NA
1043,144,collectionYear,NA
1043,135,collectionQuarter,NA
1043,138,boundInfoQual,NA
1044,12,erosion,NA
1044,51,floors,NA
1044,12,roadOrRail,NA
1044,12,siteAlteration,NA
1044,19,constructQual,NA
1044,30,floorMaterial,NA
1044,4,lajas,NA
1044,4,tepetate,NA
1044,8,cascajo,NA
1044,1,concrete,NA
1044,44,plowing,NA
1044,22,stoneDist,NA
1044,8,stoneQuant,NA
1044,2,intrusiveSherd,NA
1044,0,ceramicAbundance,M
1044,1,beans,NA
1044,0,wallCoreOthMat,M
1044,0,wallCoreStone,M
1044,0,wallFacing,M
1044,48,cropWater,NA
1044,144,analysisYear,NA
1044,135,analysisQuarter,NA
1044,11,slope,NA
1044,144,collectionYear,NA
1044,135,collectionQuarter,NA
1044,137,boundInfoQual,NA
1045,12,erosion,NA
1045,53,floors,NA
1045,52,walls,NA
1045,16,murals,NA
1045,51,columns,NA
1045,12,roadOrRail,NA
1045,19,constructQual,NA
1045,30,floorMaterial,NA
1045,8,lajas,NA
1045,8,tepetate,NA
1045,8,cascajo,NA
1045,1,concrete,NA
1045,1,plasterPaint,NA
1045,44,plowing,NA
1045,22,stoneDist,NA
1045,8,stoneQuant,NA
1045,2,intrusiveSherd,NA
1045,8,ceramicAbundance,NA
1045,1,beans,NA
1045,40,wallCoreOthMat,NA
1045,1,wallCoreStone,NA
1045,30,wallFacing,NA
1045,48,cropWater,NA
1045,144,analysisYear,NA
1045,135,analysisQuarter,NA
1045,11,slope,NA
1045,144,collectionYear,NA
1045,135,collectionQuarter,NA
1045,136,boundInfoQual,NA
1046,12,erosion,NA
1046,12,uncultivate,NA
1046,18,constructQual,NA
1046,0,floorMaterial,M
1046,4,lajas,NA
1046,22,stoneDist,NA
1046,6,stoneQuant,NA
1046,2,intrusiveSherd,NA
1046,4,ceramicAbundance,NA
1046,0,wallCoreOthMat,M
1046,0,wallCoreStone,M
1046,0,wallFacing,M
1046,48,cropWater,NA
1046,144,analysisYear,NA
1046,135,analysisQuarter,NA
1046,11,slope,NA
1046,144,collectionYear,NA
1046,135,collectionQuarter,NA
1046,138,boundInfoQual,NA
1047,4,erosion,NA
1047,19,constructQual,NA
1047,0,floorMaterial,M
1047,6,lajas,NA
1047,8,cascajo,NA
1047,1,concrete,NA
1047,44,plowing,NA
1047,22,stoneDist,NA
1047,8,stoneQuant,NA
1047,2,intrusiveSherd,NA
1047,8,ceramicAbundance,NA
1047,1,barley,NA
1047,0,wallCoreOthMat,M
1047,0,wallCoreStone,M
1047,0,wallFacing,M
1047,48,cropWater,NA
1047,144,analysisYear,NA
1047,135,analysisQuarter,NA
1047,11,slope,NA
1047,144,collectionYear,NA
1047,135,collectionQuarter,NA
1047,136,boundInfoQual,NA
1048,12,erosion,NA
1048,12,uncultivate,NA
1048,12,roadOrRail,NA
1048,0,constructQual,M
1048,0,floorMaterial,M
1048,4,lajas,NA
1048,22,stoneDist,NA
1048,4,stoneQuant,NA
1048,2,intrusiveSherd,NA
1048,4,ceramicAbundance,NA
1048,0,wallCoreOthMat,M
1048,0,wallCoreStone,M
1048,0,wallFacing,M
1048,48,cropWater,NA
1048,144,analysisYear,NA
1048,135,analysisQuarter,NA
1048,11,slope,NA
1048,144,collectionYear,NA
1048,135,collectionQuarter,NA
1048,0,boundInfoQual,M
1049,12,erosion,NA
1049,12,fallow,NA
1049,19,constructQual,NA
1049,0,floorMaterial,M
1049,8,lajas,NA
1049,6,cascajo,NA
1049,16,plowing,NA
1049,22,stoneDist,NA
1049,8,stoneQuant,NA
1049,2,intrusiveSherd,NA
1049,6,ceramicAbundance,NA
1049,0,wallCoreOthMat,M
1049,0,wallCoreStone,M
1049,0,wallFacing,M
1049,48,cropWater,NA
1049,144,analysisYear,NA
1049,135,analysisQuarter,NA
1049,11,slope,NA
1049,144,collectionYear,NA
1049,135,collectionQuarter,NA
1049,136,boundInfoQual,NA
105,4,erosion,NA
105,12,pitCultivate,NA
105,12,silting,NA
105,6,siteAlteration,NA
105,0,constructQual,M
105,0,floorMaterial,M
105,2,lajas,NA
105,1,tepetate,NA
105,4,cascajo,NA
105,24,stoneDist,NA
105,4,stoneQuant,NA
105,2,intrusiveSherd,NA
105,4,ceramicAbundance,NA
105,1,magueys,NA
105,0,wallCoreOthMat,M
105,0,wallCoreStone,M
105,0,wallFacing,M
105,48,cropWater,NA
105,147,analysisYear,NA
105,132,analysisQuarter,NA
105,12,slope,NA
105,141,collectionYear,NA
105,134,collectionQuarter,NA
105,0,boundInfoQual,M
1050,12,erosion,NA
1050,12,fallow,NA
1050,12,roadOrRail,NA
1050,18,constructQual,NA
1050,0,floorMaterial,M
1050,4,lajas,NA
1050,44,plowing,NA
1050,22,stoneDist,NA
1050,4,stoneQuant,NA
1050,2,intrusiveSherd,NA
1050,5,ceramicAbundance,NA
1050,0,wallCoreOthMat,M
1050,0,wallCoreStone,M
1050,0,wallFacing,M
1050,48,cropWater,NA
1050,144,analysisYear,NA
1050,135,analysisQuarter,NA
1050,11,slope,NA
1050,144,collectionYear,NA
1050,135,collectionQuarter,NA
1050,138,boundInfoQual,NA
1051,12,erosion,NA
1051,12,fallow,NA
1051,12,roadOrRail,NA
1051,19,constructQual,NA
1051,0,floorMaterial,M
1051,6,lajas,NA
1051,4,tepetate,NA
1051,6,cascajo,NA
1051,44,plowing,NA
1051,22,stoneDist,NA
1051,8,stoneQuant,NA
1051,2,intrusiveSherd,NA
1051,6,ceramicAbundance,NA
1051,0,wallCoreOthMat,M
1051,0,wallCoreStone,M
1051,0,wallFacing,M
1051,48,cropWater,NA
1051,144,analysisYear,NA
1051,135,analysisQuarter,NA
1051,11,slope,NA
1051,144,collectionYear,NA
1051,135,collectionQuarter,NA
1051,137,boundInfoQual,NA
1052,12,fallow,NA
1052,0,constructQual,M
1052,0,floorMaterial,M
1052,4,lajas,NA
1052,4,cascajo,NA
1052,44,plowing,NA
1052,22,stoneDist,NA
1052,4,stoneQuant,NA
1052,3,intrusiveSherd,NA
1052,4,ceramicAbundance,NA
1052,0,wallCoreOthMat,M
1052,0,wallCoreStone,M
1052,0,wallFacing,M
1052,48,cropWater,NA
1052,144,analysisYear,NA
1052,135,analysisQuarter,NA
1052,11,slope,NA
1052,144,collectionYear,NA
1052,135,collectionQuarter,NA
1052,0,boundInfoQual,M
1053,12,erosion,NA
1053,19,constructQual,NA
1053,0,floorMaterial,M
1053,4,lajas,NA
1053,6,cascajo,NA
1053,44,plowing,NA
1053,22,stoneDist,NA
1053,6,stoneQuant,NA
1053,2,intrusiveSherd,NA
1053,0,ceramicAbundance,M
1053,1,beans,NA
1053,0,wallCoreOthMat,M
1053,0,wallCoreStone,M
1053,0,wallFacing,M
1053,48,cropWater,NA
1053,144,analysisYear,NA
1053,135,analysisQuarter,NA
1053,11,slope,NA
1053,144,collectionYear,NA
1053,135,collectionQuarter,NA
1053,136,boundInfoQual,NA
1054,12,erosion,NA
1054,19,constructQual,NA
1054,0,floorMaterial,M
1054,6,lajas,NA
1054,4,tepetate,NA
1054,8,cascajo,NA
1054,1,concrete,NA
1054,1,plasterUnpaint,NA
1054,44,plowing,NA
1054,22,stoneDist,NA
1054,8,stoneQuant,NA
1054,0,intrusiveSherd,M
1054,6,ceramicAbundance,NA
1054,1,milpa,NA
1054,1,beans,NA
1054,0,wallCoreOthMat,M
1054,0,wallCoreStone,M
1054,0,wallFacing,M
1054,48,cropWater,NA
1054,144,analysisYear,NA
1054,135,analysisQuarter,NA
1054,12,slope,NA
1054,144,collectionYear,NA
1054,135,collectionQuarter,NA
1054,136,boundInfoQual,NA
1055,12,erosion,NA
1055,12,stoneClearing,NA
1055,19,constructQual,NA
1055,0,floorMaterial,M
1055,6,lajas,NA
1055,6,cascajo,NA
1055,44,plowing,NA
1055,25,stoneDist,NA
1055,7,stoneQuant,NA
1055,2,intrusiveSherd,NA
1055,6,ceramicAbundance,NA
1055,1,milpa,NA
1055,1,beans,NA
1055,0,wallCoreOthMat,M
1055,0,wallCoreStone,M
1055,0,wallFacing,M
1055,48,cropWater,NA
1055,144,analysisYear,NA
1055,135,analysisQuarter,NA
1055,11,slope,NA
1055,144,collectionYear,NA
1055,135,collectionQuarter,NA
1055,136,boundInfoQual,NA
1056,12,erosion,NA
1056,12,uncultivate,NA
1056,12,roadOrRail,NA
1056,17,constructQual,NA
1056,0,floorMaterial,M
1056,4,lajas,NA
1056,0,cascajo,M
1056,22,stoneDist,NA
1056,4,stoneQuant,NA
1056,2,intrusiveSherd,NA
1056,4,ceramicAbundance,NA
1056,0,wallCoreOthMat,M
1056,0,wallCoreStone,M
1056,0,wallFacing,M
1056,48,cropWater,NA
1056,144,analysisYear,NA
1056,135,analysisQuarter,NA
1056,11,slope,NA
1056,144,collectionYear,NA
1056,135,collectionQuarter,NA
1056,0,boundInfoQual,M
1057,4,erosion,NA
1057,12,uncultivate,NA
1057,0,constructQual,M
1057,0,floorMaterial,M
1057,4,lajas,NA
1057,1,cascajo,NA
1057,22,stoneDist,NA
1057,4,stoneQuant,NA
1057,2,intrusiveSherd,NA
1057,5,ceramicAbundance,NA
1057,0,wallCoreOthMat,M
1057,0,wallCoreStone,M
1057,0,wallFacing,M
1057,48,cropWater,NA
1057,144,analysisYear,NA
1057,135,analysisQuarter,NA
1057,11,slope,NA
1057,144,collectionYear,NA
1057,135,collectionQuarter,NA
1057,0,boundInfoQual,M
1058,4,erosion,NA
1058,12,uncultivate,NA
1058,0,constructQual,M
1058,0,floorMaterial,M
1058,4,lajas,NA
1058,8,cascajo,NA
1058,22,stoneDist,NA
1058,4,stoneQuant,NA
1058,2,intrusiveSherd,NA
1058,4,ceramicAbundance,NA
1058,0,wallCoreOthMat,M
1058,0,wallCoreStone,M
1058,0,wallFacing,M
1058,48,cropWater,NA
1058,144,analysisYear,NA
1058,135,analysisQuarter,NA
1058,11,slope,NA
1058,144,collectionYear,NA
1058,135,collectionQuarter,NA
1058,0,boundInfoQual,M
1059,4,erosion,NA
1059,12,uncultivate,NA
1059,0,constructQual,M
1059,0,floorMaterial,M
1059,4,lajas,NA
1059,0,stoneDist,M
1059,4,stoneQuant,NA
1059,2,intrusiveSherd,NA
1059,4,ceramicAbundance,NA
1059,0,wallCoreOthMat,M
1059,0,wallCoreStone,M
1059,0,wallFacing,M
1059,48,cropWater,NA
1059,144,analysisYear,NA
1059,134,analysisQuarter,NA
1059,11,slope,NA
1059,144,collectionYear,NA
1059,134,collectionQuarter,NA
1059,0,boundInfoQual,M
106,4,erosion,NA
106,12,pitCultivate,NA
106,12,recentWall,NA
106,12,silting,NA
106,6,siteAlteration,NA
106,0,constructQual,M
106,0,floorMaterial,M
106,2,lajas,NA
106,24,stoneDist,NA
106,5,stoneQuant,NA
106,2,intrusiveSherd,NA
106,4,ceramicAbundance,NA
106,1,nopales,NA
106,0,wallCoreOthMat,M
106,0,wallCoreStone,M
106,0,wallFacing,M
106,48,cropWater,NA
106,147,analysisYear,NA
106,132,analysisQuarter,NA
106,12,slope,NA
106,141,collectionYear,NA
106,134,collectionQuarter,NA
106,0,boundInfoQual,M
1060,4,erosion,NA
1060,12,uncultivate,NA
1060,0,constructQual,M
1060,0,floorMaterial,M
1060,2,lajas,NA
1060,22,stoneDist,NA
1060,4,stoneQuant,NA
1060,2,intrusiveSherd,NA
1060,4,ceramicAbundance,NA
1060,0,wallCoreOthMat,M
1060,0,wallCoreStone,M
1060,0,wallFacing,M
1060,48,cropWater,NA
1060,144,analysisYear,NA
1060,135,analysisQuarter,NA
1060,11,slope,NA
1060,144,collectionYear,NA
1060,135,collectionQuarter,NA
1060,0,boundInfoQual,M
1061,4,erosion,NA
1061,12,uncultivate,NA
1061,0,constructQual,M
1061,0,floorMaterial,M
1061,6,cascajo,NA
1061,22,stoneDist,NA
1061,4,stoneQuant,NA
1061,2,intrusiveSherd,NA
1061,4,ceramicAbundance,NA
1061,0,wallCoreOthMat,M
1061,0,wallCoreStone,M
1061,0,wallFacing,M
1061,48,cropWater,NA
1061,144,analysisYear,NA
1061,134,analysisQuarter,NA
1061,11,slope,NA
1061,144,collectionYear,NA
1061,134,collectionQuarter,NA
1061,0,boundInfoQual,M
1062,12,uncultivate,NA
1062,0,constructQual,M
1062,0,floorMaterial,M
1062,22,stoneDist,NA
1062,2,stoneQuant,NA
1062,3,intrusiveSherd,NA
1062,4,ceramicAbundance,NA
1062,0,wallCoreOthMat,M
1062,0,wallCoreStone,M
1062,0,wallFacing,M
1062,48,cropWater,NA
1062,144,analysisYear,NA
1062,135,analysisQuarter,NA
1062,11,slope,NA
1062,144,collectionYear,NA
1062,135,collectionQuarter,NA
1062,0,boundInfoQual,M
1063,99,freeStandWall,NA
1063,12,roadOrRail,NA
1063,0,constructQual,M
1063,0,floorMaterial,M
1063,1,lajas,NA
1063,43,plowing,NA
1063,24,stoneDist,NA
1063,5,stoneQuant,NA
1063,3,ceramicAbundance,NA
1063,1,milpa,NA
1063,0,wallCoreOthMat,M
1063,0,wallCoreStone,M
1063,0,wallFacing,M
1063,48,cropWater,NA
1063,145,analysisYear,NA
1063,132,analysisQuarter,NA
1063,11,slope,NA
1063,145,collectionYear,NA
1063,132,collectionQuarter,NA
1063,0,boundInfoQual,M
1064,12,erosion,NA
1064,12,uncultivate,NA
1064,19,constructQual,NA
1064,0,floorMaterial,M
1064,4,lajas,NA
1064,6,tepetate,NA
1064,6,cascajo,NA
1064,22,stoneDist,NA
1064,6,stoneQuant,NA
1064,2,intrusiveSherd,NA
1064,6,ceramicAbundance,NA
1064,0,wallCoreOthMat,M
1064,0,wallCoreStone,M
1064,0,wallFacing,M
1064,48,cropWater,NA
1064,144,analysisYear,NA
1064,135,analysisQuarter,NA
1064,11,slope,NA
1064,144,collectionYear,NA
1064,135,collectionQuarter,NA
1064,137,boundInfoQual,NA
1065,12,erosion,NA
1065,0,fallow,M
1065,0,uncultivate,M
1065,18,constructQual,NA
1065,0,floorMaterial,M
1065,4,lajas,NA
1065,6,cascajo,NA
1065,0,plowing,M
1065,22,stoneDist,NA
1065,4,stoneQuant,NA
1065,2,intrusiveSherd,NA
1065,6,ceramicAbundance,NA
1065,0,milpa,M
1065,0,barley,M
1065,0,beans,M
1065,0,alfalfaCut,M
1065,0,alfalfaUncut,M
1065,0,nopales,M
1065,0,magueys,M
1065,0,wallCoreOthMat,M
1065,0,wallCoreStone,M
1065,0,wallFacing,M
1065,0,cropWater,M
1065,144,analysisYear,NA
1065,135,analysisQuarter,NA
1065,11,slope,NA
1065,144,collectionYear,NA
1065,135,collectionQuarter,NA
1065,138,boundInfoQual,NA
1066,1,archaeoExcRest,NA
1066,0,floors,M
1066,0,walls,M
1066,0,drainSitu,M
1066,0,wallFixSitu,M
1066,0,murals,M
1066,0,columns,M
1066,0,taludes,M
1066,0,tableros,M
1066,0,wells,M
1066,0,jaguey,M
1066,0,puestos,M
1066,0,freeStandWall,M
1066,0,burnedStruct,M
1066,0,fallow,M
1066,0,uncultivate,M
1066,0,constructQual,M
1066,0,floorMaterial,M
1066,0,lajas,M
1066,0,tepetate,M
1066,0,adobe,M
1066,0,xalnene,M
1066,0,cascajo,M
1066,0,concrete,M
1066,0,plasterPaint,M
1066,0,plasterUnpaint,M
1066,0,burntClay,M
1066,0,plowing,M
1066,0,stoneDist,M
1066,0,stoneQuant,M
1066,2,intrusiveSherd,NA
1066,4,ceramicAbundance,NA
1066,0,milpa,M
1066,0,barley,M
1066,0,beans,M
1066,0,alfalfaCut,M
1066,0,alfalfaUncut,M
1066,0,nopales,M
1066,0,magueys,M
1066,0,wallCoreOthMat,M
1066,0,wallCoreStone,M
1066,0,wallFacing,M
1066,0,cropWater,M
1066,144,analysisYear,NA
1066,135,analysisQuarter,NA
1066,131,slope,NA
1066,144,collectionYear,NA
1066,135,collectionQuarter,NA
1066,0,boundInfoQual,M
1067,4,erosion,NA
1067,12,uncultivate,NA
1067,12,pitLoot,NA
1067,12,stoneClearing,NA
1067,6,siteAlteration,NA
1067,19,constructQual,NA
1067,0,floorMaterial,M
1067,8,lajas,NA
1067,8,tepetate,NA
1067,8,cascajo,NA
1067,1,concrete,NA
1067,1,plasterUnpaint,NA
1067,22,stoneDist,NA
1067,8,stoneQuant,NA
1067,2,intrusiveSherd,NA
1067,4,ceramicAbundance,NA
1067,0,wallCoreOthMat,M
1067,0,wallCoreStone,M
1067,0,wallFacing,M
1067,48,cropWater,NA
1067,144,analysisYear,NA
1067,135,analysisQuarter,NA
1067,11,slope,NA
1067,144,collectionYear,NA
1067,135,collectionQuarter,NA
1067,136,boundInfoQual,NA
1068,4,erosion,NA
1068,51,floors,NA
1068,51,walls,NA
1068,12,uncultivate,NA
1068,19,constructQual,NA
1068,30,floorMaterial,NA
1068,6,lajas,NA
1068,8,tepetate,NA
1068,8,cascajo,NA
1068,22,stoneDist,NA
1068,8,stoneQuant,NA
1068,2,intrusiveSherd,NA
1068,4,ceramicAbundance,NA
1068,0,wallCoreStone,M
1068,30,wallFacing,NA
1068,48,cropWater,NA
1068,144,analysisYear,NA
1068,135,analysisQuarter,NA
1068,11,slope,NA
1068,144,collectionYear,NA
1068,135,collectionQuarter,NA
1068,136,boundInfoQual,NA
1069,4,erosion,NA
1069,0,floors,M
1069,0,walls,M
1069,0,drainSitu,M
1069,0,wallFixSitu,M
1069,0,murals,M
1069,0,columns,M
1069,0,taludes,M
1069,0,tableros,M
1069,0,burnedStruct,M
1069,12,uncultivate,NA
1069,12,pitLoot,NA
1069,19,constructQual,NA
1069,0,floorMaterial,M
1069,4,lajas,NA
1069,4,tepetate,NA
1069,6,cascajo,NA
1069,0,concrete,M
1069,0,plasterPaint,M
1069,0,plasterUnpaint,M
1069,0,burntClay,M
1069,22,stoneDist,NA
1069,7,stoneQuant,NA
1069,2,intrusiveSherd,NA
1069,6,ceramicAbundance,NA
1069,0,wallCoreOthMat,M
1069,0,wallCoreStone,M
1069,0,wallFacing,M
1069,48,cropWater,NA
1069,144,analysisYear,NA
1069,135,analysisQuarter,NA
1069,11,slope,NA
1069,144,collectionYear,NA
1069,135,collectionQuarter,NA
1069,0,boundInfoQual,M
107,15,erosion,NA
107,0,columns,M
107,0,taludes,M
107,0,tableros,M
107,12,ditching,NA
107,12,silting,NA
107,6,siteAlteration,NA
107,0,constructQual,M
107,0,floorMaterial,M
107,4,lajas,NA
107,22,stoneDist,NA
107,8,stoneQuant,NA
107,2,intrusiveSherd,NA
107,4,ceramicAbundance,NA
107,0,wallCoreOthMat,M
107,0,wallCoreStone,M
107,0,wallFacing,M
107,48,cropWater,NA
107,147,analysisYear,NA
107,132,analysisQuarter,NA
107,12,slope,NA
107,141,collectionYear,NA
107,134,collectionQuarter,NA
107,0,boundInfoQual,M
1070,12,erosion,NA
1070,52,floors,NA
1070,12,fallow,NA
1070,12,roadOrRail,NA
1070,12,siteAlteration,NA
1070,19,constructQual,NA
1070,30,floorMaterial,NA
1070,4,lajas,NA
1070,8,cascajo,NA
1070,16,plowing,NA
1070,22,stoneDist,NA
1070,5,stoneQuant,NA
1070,2,intrusiveSherd,NA
1070,6,ceramicAbundance,NA
1070,0,wallCoreOthMat,M
1070,0,wallCoreStone,M
1070,0,wallFacing,M
1070,48,cropWater,NA
1070,144,analysisYear,NA
1070,135,analysisQuarter,NA
1070,11,slope,NA
1070,144,collectionYear,NA
1070,135,collectionQuarter,NA
1070,136,boundInfoQual,NA
1071,12,erosion,NA
1071,52,floors,NA
1071,51,taludes,NA
1071,12,uncultivate,NA
1071,12,roadOrRail,NA
1071,11,siteAlteration,NA
1071,19,constructQual,NA
1071,30,floorMaterial,NA
1071,4,lajas,NA
1071,4,tepetate,NA
1071,8,cascajo,NA
1071,1,concrete,NA
1071,22,stoneDist,NA
1071,6,stoneQuant,NA
1071,2,intrusiveSherd,NA
1071,6,ceramicAbundance,NA
1071,0,wallCoreOthMat,M
1071,0,wallCoreStone,M
1071,30,wallFacing,NA
1071,48,cropWater,NA
1071,144,analysisYear,NA
1071,135,analysisQuarter,NA
1071,11,slope,NA
1071,144,collectionYear,NA
1071,135,collectionQuarter,NA
1071,137,boundInfoQual,NA
1072,12,erosion,NA
1072,12,fallow,NA
1072,19,constructQual,NA
1072,0,floorMaterial,M
1072,6,lajas,NA
1072,6,cascajo,NA
1072,16,plowing,NA
1072,22,stoneDist,NA
1072,7,stoneQuant,NA
1072,2,intrusiveSherd,NA
1072,6,ceramicAbundance,NA
1072,0,wallCoreOthMat,M
1072,0,wallCoreStone,M
1072,0,wallFacing,M
1072,48,cropWater,NA
1072,144,analysisYear,NA
1072,135,analysisQuarter,NA
1072,11,slope,NA
1072,144,collectionYear,NA
1072,135,collectionQuarter,NA
1072,137,boundInfoQual,NA
1073,4,erosion,NA
1073,12,fallow,NA
1073,19,constructQual,NA
1073,0,floorMaterial,M
1073,8,lajas,NA
1073,4,tepetate,NA
1073,8,cascajo,NA
1073,16,plowing,NA
1073,22,stoneDist,NA
1073,8,stoneQuant,NA
1073,2,intrusiveSherd,NA
1073,6,ceramicAbundance,NA
1073,0,wallCoreOthMat,M
1073,0,wallCoreStone,M
1073,0,wallFacing,M
1073,48,cropWater,NA
1073,144,analysisYear,NA
1073,135,analysisQuarter,NA
1073,11,slope,NA
1073,144,collectionYear,NA
1073,135,collectionQuarter,NA
1073,136,boundInfoQual,NA
1074,12,fallow,NA
1074,12,ditching,NA
1074,12,roadOrRail,NA
1074,18,constructQual,NA
1074,0,floorMaterial,M
1074,0,lajas,M
1074,0,tepetate,M
1074,0,adobe,M
1074,0,xalnene,M
1074,0,cascajo,M
1074,0,concrete,M
1074,0,plasterPaint,M
1074,0,plasterUnpaint,M
1074,0,burntClay,M
1074,16,plowing,NA
1074,0,stoneDist,M
1074,4,stoneQuant,NA
1074,2,intrusiveSherd,NA
1074,6,ceramicAbundance,NA
1074,0,wallCoreOthMat,M
1074,0,wallCoreStone,M
1074,0,wallFacing,M
1074,48,cropWater,NA
1074,144,analysisYear,NA
1074,135,analysisQuarter,NA
1074,11,slope,NA
1074,144,collectionYear,NA
1074,135,collectionQuarter,NA
1074,138,boundInfoQual,NA
1075,12,erosion,NA
