Arch Poly ID,ID,Area of SSN Coverage
564,2428,132.5696928
567,2428,132.5696928
549,2429,641.8713628
565,2429,641.8713628
568,2429,641.8713628
542,2430,542.8717689
567,2430,36.54521281
559,2431,51.18645213
560,2431,51.18645213
544,2431,210.6701462
544,2432,62.59134321
542,2432,18.22604572
543,2432,449.0780536
543,2433,2.025359578
567,2433,43.41951311
567,2434,73.53735365
574,2435,1114.483291
577,2435,1114.483291
876,2435,1114.483291
882,2435,1114.483291
574,2436,838.1278015
575,2436,838.1278015
577,2436,838.1278015
574,2437,238.3191478
577,2437,238.3191478
572,2438,1488.856632
573,2438,1488.856632
574,2438,1488.856632
574,2439,1607.137045
576,2439,1607.137045
876,2439,1607.137045
557,2440,1410.16625
572,2440,1410.16625
573,2440,1410.16625
574,2440,1410.16625
574,2441,377.4937288
572,2442,471.2094363
574,2442,471.2094363
572,2443,139.6457634
574,2444,1235.792705
880,2444,1235.792705
881,2444,1235.792705
883,2444,1235.792705
884,2445,170.7364937
887,2445,7.087460415
879,2445,750.2377915
883,2445,750.2377915
887,2445,750.2377915
885,2446,57.95168964
880,2446,332.2761216
883,2446,332.2761216
884,2447,833.220776
885,2448,817.2181036
887,2449,262.3917835
877,2450,1413.513056
882,2450,1413.513056
878,2451,1091.073354
887,2451,1091.073354
887,2452,829.1672768
888,2452,829.1672768
889,2452,829.1672768
889,2453,771.5453538
890,2453,771.5453538
891,2453,771.5453538
897,2453,771.5453538
891,2454,282.5375061
892,2454,282.5375061
892,2455,244.3617711
893,2455,244.3617711
894,2455,244.3617711
894,2456,257.9772551
887,2457,146.7364448
888,2457,146.7364448
959,2458,214.3202899
961,2458,214.3202899
932,2458,274.2204769
933,2458,274.2204769
975,2458,274.2204769
933,2459,121.6611365
975,2459,121.6611365
941,2460,1072.93565
966,2460,1072.93565
930,2461,0.016844639
931,2461,48.53527598
938,2461,2070.949542
941,2461,2070.949542
965,2461,2070.949542
966,2461,2070.949542
923,2462,634.9707478
958,2463,140.6516796
961,2463,140.6516796
923,2464,232.7725692
946,2464,232.7725692
958,2464,232.7725692
962,2464,232.7725692
944,2465,1172.293612
959,2465,1172.293612
960,2465,1172.293612
961,2465,1172.293612
966,2465,1172.293612
967,2465,1172.293612
946,2466,91.97250463
958,2466,113.7555217
938,2467,273.6367442
965,2467,273.6367442
939,2468,463.7155966
965,2468,463.7155966
936,2469,493.754725
937,2469,493.754725
940,2470,432.9228828
938,2471,71.76455901
966,2471,71.76455901
938,2471,3.820709479
965,2471,156.7021157
939,2471,75.86131537
964,2471,75.86131537
936,2472,164.6535567
956,2474,227.9075056
964,2474,227.9075056
949,2475,756.0945689
955,2475,756.0945689
952,2476,744.537025
953,2476,744.537025
950,2477,618.5813006
967,2477,618.5813006
945,2478,5.938177526
943,2478,634.5139494
946,2478,18.06246989
953,2479,23.95040598
949,2479,6.258725598
948,2479,122.4425449
945,2480,162.0741154
943,2481,397.7679755
944,2481,397.7679755
950,2481,397.7679755
967,2481,397.7679755
952,2482,180.4532713
954,2485,217.5169939
943,2486,138.5440736
944,2486,138.5440736
960,2486,138.5440736
940,2487,30.50776133
952,2487,31.3641162
955,2488,56.03670518
931,2489,1.534361936
965,2489,2.39410083
939,2489,600.6510226
956,2489,600.6510226
957,2489,600.6510226
962,2489,600.6510226
963,2489,600.6510226
964,2489,600.6510226
924,2489,686.757539
1060,2489,686.757539
935,2490,258.4968012
936,2490,258.4968012
957,2491,235.943175
963,2491,235.943175
947,2492,36.3467226
957,2493,39.80698534
962,2493,39.80698534
923,2494,1855.953097
946,2494,1855.953097
947,2494,1855.953097
962,2494,1855.953097
950,2495,745.3986639
951,2495,745.3986639
966,2495,745.3986639
967,2495,745.3986639
970,2495,745.3986639
926,2496,626.6418627
966,2496,626.6418627
968,2496,626.6418627
971,2496,626.6418627
972,2496,626.6418627
969,2497,317.0698044
970,2497,317.0698044
975,2497,317.0698044
959,2498,315.7203578
973,2498,315.7203578
974,2498,315.7203578
975,2498,315.7203578
959,2499,186.3521118
966,2499,186.3521118
967,2499,186.3521118
950,2500,264.8873518
966,2500,264.8873518
934,2501,11.27546884
975,2501,173.2673864
934,2502,59.21150736
973,2502,47.28991808
975,2502,47.28991808
970,2503,250.3192735
969,2504,194.9642036
971,2504,194.9642036
889,2505,2178.209186
891,2505,2178.209186
892,2505,2178.209186
893,2505,2178.209186
894,2505,2178.209186
897,2505,2178.209186
895,2506,1552.808891
896,2506,1552.808891
897,2506,1552.808891
899,2506,1552.808891
991,2506,1552.808891
921,2507,750.0043848
902,2508,3379.724747
898,2508,0.608116272
890,2509,507.3041768
891,2509,507.3041768
897,2509,507.3041768
894,2510,465.9153978
895,2510,465.9153978
896,2510,465.9153978
897,2510,465.9153978
991,2510,465.9153978
897,2511,2118.964464
898,2511,2118.964464
899,2511,2118.964464
888,2512,135.5542151
889,2512,135.5542151
897,2512,135.5542151
888,2513,509.2200878
884,2514,10.94629783
878,2514,493.5254588
887,2514,493.5254588
888,2514,493.5254588
903,2515,45.839357
903,2516,11.38477736
886,2517,160.1478946
903,2518,414.5018899
925,2519,140.9927166
976,2521,468.539294
966,2523,11.43500363
966,2524,64.01676127
926,2524,46.4621592
971,2524,46.4621592
942,2524,236.8020545
969,2524,236.8020545
971,2524,236.8020545
975,2524,236.8020545
921,2524,4.620746162
926,2525,641.878381
966,2525,641.878381
886,2526,291.6278912
942,2527,212.0460738
971,2527,212.0460738
922,2528,141.0321322
922,2529,6.366628682
933,2529,244.3786443
975,2529,244.3786443
932,2530,214.4096302
975,2530,214.4096302
932,2531,59.09934628
923,2531,12.00516978
923,2532,73.2254638
975,2534,3.29445567
931,2536,1712.947668
930,2537,1300.764956
927,2538,2947.495329
929,2539,1794.895605
929,2540,55.3595663
928,2540,1097.982454
929,2541,6.933000944
928,2541,76.08622797
927,2541,183.1846561
925,2542,1025.822085
930,2543,0.35327661
931,2543,162.6884978
930,2543,107.7872892
928,2544,167.1582453
984,2544,902.7980284
989,2544,902.7980284
925,2544,112.3687758
977,2545,584.4283319
1060,2546,368.8207955
1060,2547,3916.209049
1064,2547,3916.209049
984,2548,847.4351469
988,2548,847.4351469
985,2549,400.9570775
986,2549,400.9570775
988,2549,586.1511904
989,2549,586.1511904
985,2550,279.5445219
988,2550,878.7979977
989,2550,878.7979977
989,2551,394.6283477
989,2552,474.8368931
987,2553,459.2532601
988,2553,459.2532601
989,2553,459.2532601
912,2554,1721.179501
989,2554,1721.179501
910,2555,671.7939812
912,2555,671.7939812
989,2555,671.7939812
907,2556,690.8394174
908,2556,690.8394174
909,2556,690.8394174
910,2556,690.8394174
989,2556,690.8394174
910,2557,862.8530223
989,2557,862.8530223
989,2558,0.243689035
912,2558,23.74748585
989,2558,65.5897645
990,2559,9.33661402
989,2559,181.6128653
989,2559,51.16285567
991,2559,10.87574557
991,2559,26.92155804
911,2560,907.4429135
989,2560,907.4429135
905,2561,790.6504229
989,2561,790.6504229
904,2562,586.4233577
905,2562,586.4233577
989,2562,586.4233577
905,2563,217.6343171
906,2563,217.6343171
911,2563,217.6343171
989,2563,217.6343171
906,2564,361.3630598
908,2564,361.3630598
989,2564,361.3630598
904,2565,336.9650026
989,2565,336.9650026
989,2566,68.05931061
901,2567,592.254421
907,2567,592.254421
989,2567,592.254421
989,2568,51.93972698
904,2568,32.23398236
989,2568,32.23398236
903,2568,0.051882769
903,2568,9.00746417
902,2568,0.00892717
909,2569,34.96840119
907,2569,53.98152602
991,2570,837.6037743
991,2571,48.65466999
900,2571,872.3684882
901,2571,872.3684882
907,2571,872.3684882
899,2571,232.9869882
899,2572,1172.33558
991,2572,1172.33558
991,2573,637.8804334
990,2574,826.5542109
990,2575,477.2790221
991,2575,477.2790221
990,2576,471.4301327
992,2576,471.4301327
984,2577,154.0107229
988,2577,154.0107229
989,2577,154.0107229
989,2578,436.3090695
987,2579,838.5926363
988,2579,838.5926363
987,2580,6.707698222
989,2580,1007.949864
992,2580,1007.949864
992,2581,1091.254736
992,2582,617.8954398
993,2582,617.8954398
1520,2583,48947.47261
1525,2584,548.5698636
1527,2584,548.5698636
987,2586,49.5625354
988,2586,49.5625354
992,2586,3016.872934
993,2586,3016.872934
1531,2586,3016.872934
1519,2587,3226.814395
1523,2588,435.4762133
1523,2590,27.58306454
1525,2591,12.18144894
1550,2593,27.90905018
1548,2593,25.53977626
1547,2593,26.19292042
1545,2593,19.48971203
988,2593,90.52912804
1514,2594,43.48250227
1515,2594,330.5728954
1551,2595,16.06180735
1549,2595,18.61699791
1546,2595,19.30806345
1544,2595,16.5091828
988,2595,101.5849276
982,2595,121.3570237
988,2595,121.3570237
929,2595,80.27774738
928,2595,90.03963159
984,2595,16.74976953
982,2596,846.1580749
988,2596,846.1580749
983,2597,281.719792
988,2597,281.719792
981,2598,967.8476979
983,2598,967.8476979
988,2598,967.8476979
988,2599,168.4383852
980,2600,334.3183147
981,2600,334.3183147
988,2600,334.3183147
980,2601,391.7522047
981,2601,391.7522047
988,2601,391.7522047
979,2602,1735.254719
980,2602,1735.254719
988,2602,1735.254719
978,2603,1135.235049
979,2603,1135.235049
988,2603,1135.235049
978,2604,1210.624861
988,2604,1210.624861
978,2605,850.5736892
988,2605,850.5736892
988,2606,847.5109589
1507,2606,847.5109589
1508,2607,6.531677516
1508,2607,11.85888541
1545,2607,10.540771
1507,2607,1.149763486
1508,2608,567.9945031
1509,2609,15.35778452
1546,2609,0.246321523
1547,2609,8.270381186
1509,2610,281.3737894
1510,2611,65.20346442
1509,2611,7.445293287
1510,2612,1184.907101
1511,2613,555.7471047
1548,2614,4.545544313
1511,2614,3.205268988
1511,2614,0.460134253
1512,2615,696.5686996
1513,2616,6.063345045
1551,2616,1.482425617
1550,2616,3.606974531
1513,2617,595.6305372
1516,2620,54.71144785
1514,2620,690.4769251
1515,2621,424.2177402
1525,2622,2.647701892
1525,2622,4.803949125
1520,2622,69.7347203
1520,2622,26.85774569
1524,2622,67.02449463
1524,2622,3.170041278
1520,2622,54.54243359
1523,2622,8.925480237
1523,2622,6.985298704
1520,2622,33.2073816
1551,2623,13.23438691
1549,2623,11.17358161
1546,2623,15.26708818
1544,2623,12.3528213
988,2623,23.02588516
988,2625,74.85130415
1520,2626,180.4915381
1526,2627,11.31545115
1520,2627,10.75529834
1527,2627,37.20583117
1576,2629,25.87463749
1533,2633,46.18915973
1527,2635,22.26603815
1525,2635,44.35656979
1523,2638,22.17709275
1522,2638,13.88148637
1522,2639,435.6815463
1532,2643,9.962480953
1522,2643,25.75330472
1521,2643,502.6938182
993,2643,272.9707242
1577,2644,721.9575785
1578,2644,721.9575785
1574,2645,403.6846539
1575,2645,403.6846539
1572,2646,1195.172706
1569,2647,3.203756841
1570,2647,66.49179915
1575,2647,17.6892245
1573,2647,31.71600726
1574,2648,375.2030013
1575,2648,375.2030013
1575,2649,87.37999649
1578,2649,1241.445015
1572,2650,86.17268078
1577,2650,1375.193068
1578,2650,1375.193068
1575,2651,13.34649913
1577,2651,82.82710499
1578,2651,82.82710499
1574,2652,491.5233966
1575,2652,491.5233966
1576,2653,2.622637205
1569,2653,27.49650871
1571,2653,13.92065334
1571,2654,7.009369646
1529,2655,580.7150641
1562,2656,492.484708
1528,2659,421.1337966
1529,2661,48.58321903
1563,2662,221.9518056
1562,2663,0.392904269
1566,2664,200.8396146
1565,2665,121.1206415
1566,2665,121.1206415
1564,2666,87.65020945
1565,2666,87.65020945
1566,2666,87.65020945
1526,2667,868.964538
1524,2668,403.4281856
1566,2669,0.848246891
1583,2670,269.0816639
1584,2670,269.0816639
1583,2671,2.877547508
1587,2671,6.580869951
1584,2671,224.2337307
1585,2671,224.2337307
1586,2671,224.2337307
1588,2671,224.2337307
1585,2672,0.847386542
1583,2673,2.411568978
1581,2675,39.03560251
1583,2675,39.03560251
1580,2676,154.1407867
1581,2676,154.1407867
1582,2676,154.1407867
1583,2676,154.1407867
1580,2677,120.7821842
1581,2677,120.7821842
1582,2677,120.7821842
1586,2678,17.70531503
1553,2680,24.30559662
1536,2682,21.78776081
1536,2682,2.477613471
1535,2682,28.36436801
1552,2682,20.93975189
1535,2682,8.651822261
1534,2682,22.15865533
1542,2683,21.50275348
1541,2683,19.80510596
1554,2683,13.4144641
1558,2683,316.034828
1555,2683,12.87600226
1542,2684,24.29761284
1554,2684,47.78206049
1559,2684,28.35618766
1555,2684,39.8350089
1542,2685,54.10235451
1559,2685,443.4680387
1542,2686,1.71528504
1543,2686,26.31685259
1543,2686,7.195885878
1560,2687,262.9319684
1561,2688,342.5210296
1557,2689,220.0549084
1579,2690,211.9162225
1579,2691,7.649451576
1557,2691,3.696863874
1557,2692,1.938813493
1557,2692,25.73354446
1579,2693,3.118206554
1560,2694,224.8382799
1560,2695,40.43819793
1560,2696,148.6035435
1556,2697,8.492884421
1568,2697,24.93859536
1567,2697,1004.884927
1571,2697,3.349429316
1567,2698,7.757406882
1571,2698,337.4932259
1565,2699,15.02239344
1571,2700,11.15515449
1517,2703,1090.768156
1516,2703,163.1501612
1535,2704,375.5424667
1534,2705,204.201059
1536,2706,245.5554954
1535,2706,3.090811182
1562,2707,15.37522519
1564,2708,38.80041186
1565,2708,38.80041186
1779,2709,9.006654433
1535,2710,34.09935185
2144,2711,0.010923448
1540,2711,3056.640216
1541,2712,1494.755601
1540,2712,112.3243984
1538,2713,674.0331709
1539,2713,674.0331709
1538,2714,1216.824812
1539,2714,1216.824812
1537,2715,135.7100603
1537,2715,718.6051237
1538,2715,125.985603
1518,2716,3487.896295
1518,2717,16.74796195
1517,2718,1776.498435
1517,2719,24.71152946
1516,2719,500.1396103
1525,2721,234.5435354
1527,2721,234.5435354
1530,2722,26.84896255
1543,2723,138.1574772
1543,2723,91.91684022
1542,2723,2402.238738
1543,2724,835.7330879
1543,2725,2315.899298
2103,2726,0.884654278
2102,2726,1.429940845
2101,2726,5.638157693
2104,2728,315.3614775
2121,2729,829.9733705
2123,2730,318.6452582
2122,2731,579.2190134
2123,2731,579.2190134
2123,2732,286.8636066
2122,2733,239.3423517
2123,2733,239.3423517
2123,2734,8.789845376
2123,2734,22.95298482
2128,2735,32.52267027
2100,2736,6.240210319
2090,2737,76.22989548
2091,2737,7.338614678
2131,2739,52.26238757
2132,2739,11.2389859
2130,2740,597.9400425
2127,2741,0.063600971
2120,2741,1698.893879
2129,2741,40.46389902
2122,2743,557.0272728
2129,2744,869.046932
2129,2745,18.32357288
2114,2747,619.5101105
2114,2748,18.82499049
2130,2750,0.088721329
2138,2752,0.049391945
1543,2753,30.6806159
2133,2754,12.07855931
2139,2754,458.0521485
2130,2755,0.139974283
2133,2755,119.691958
2140,2757,1360.317018
2135,2758,1391.376947
2136,2758,1391.376947
2140,2758,1.237400974
2136,2759,0.301162625
2136,2760,5.743889992
2137,2760,396.0473848
2134,2761,404.0888805
2134,2762,10.57266188
2139,2762,7.613964651
2137,2762,26.52595346
2138,2763,406.2425863
2132,2764,405.4207968
2139,2765,47.16421723
2141,2765,549.1284991
2126,2766,308.0032591
2126,2767,0.731055121
2127,2767,12.28969573
2127,2768,406.5900858
2118,2769,180.6140362
2114,2770,64.68091753
2119,2771,695.0792071
2122,2771,18.36812419
2114,2772,16.86294332
2116,2772,1191.354294
2117,2772,1191.354294
2118,2772,1191.354294
2116,2773,6.932758764
2119,2773,60.42812987
2115,2774,752.9951185
2114,2775,849.5687581
2114,2776,33.86407234
2117,2777,233.3442715
2122,2780,16.34090822
2123,2780,16.34090822
2107,2783,506.0178824
2106,2785,560.4938829
2091,2788,378.3758478
2089,2789,365.585884
2090,2789,365.585884
2199,2790,779.756824
2194,2791,19.39662798
2196,2791,1893.327358
2187,2792,640.7330854
2176,2793,615.7874794
2177,2794,1281.82617
2179,2795,20.32632935
2177,2795,25.40146492
2179,2796,411.3240659
2178,2797,714.3281631
2181,2798,576.3646515
2180,2799,397.8352038
2185,2799,6.528284962
2182,2800,7.753702906
2180,2800,4.863594711
2182,2800,23.37959782
2182,2801,346.0478787
2177,2802,4.765522769
2177,2802,5.167051518
2182,2802,4.523362557
2221,2803,0.089343347
2087,2803,242.9728726
2174,2804,896.4034852
2171,2806,1.641397741
2173,2806,8.140934833
2172,2806,244.7058978
2173,2807,1.482504684
2172,2808,7.888067904
2172,2808,0.129864651
2173,2808,826.1951366
2171,2808,992.8454876
2175,2808,88.80317364
2169,2809,288.3742282
2175,2810,1449.048138
2175,2811,11.59222118
2184,2814,0.527033098
2188,2814,5.494261002
2185,2814,2749.223221
2191,2814,3.701964469
2189,2814,36.08173148
2185,2815,15.87286943
2183,2815,1460.615566
2184,2815,1460.615566
2191,2815,16.13177277
2188,2816,310.7623122
2187,2816,30.73359212
2189,2816,8.224202981
2189,2817,537.4062802
2187,2817,111.861224
2187,2818,68.20269153
2184,2819,2.494318383
2185,2819,46.22628322
2191,2819,528.25918
2183,2820,109.6703614
2184,2820,109.6703614
2191,2821,4.890703146
2144,2822,1432.615705
1540,2822,56.77258982
1541,2822,34.70430612
2111,2823,37.79516758
2105,2823,28.91026088
2156,2824,17.06976832
2156,2824,0.194496285
2155,2825,152.4042143
2143,2826,226.1850916
2150,2827,2971.878162
2156,2828,2.360552113
2155,2828,7.790980732
2143,2828,39.40574549
2154,2829,171.0150062
2153,2830,153.9527091
2154,2831,7.977976837
2150,2832,5.430776743
2153,2832,14.36388711
2149,2832,328.268201
2150,2833,18.87434687
2148,2833,68.27880992
2203,2834,2115.463103
2145,2835,120.6504254
2146,2836,516.905277
2148,2837,15.83357402
2147,2838,289.5347405
2146,2839,4.669550991
2203,2839,2.371782579
2144,2839,0.462019692
2105,2840,711.9884797
2113,2841,6.720496416
2105,2841,6.77575527
2113,2842,129.4916253
2108,2843,501.7812787
2109,2844,367.6697817
2112,2845,108.7776243
2111,2846,1159.74754
2098,2847,3.902330556
2097,2848,1377.184622
2098,2848,1377.184622
2097,2849,428.6473904
2093,2850,492.926563
2096,2851,914.8713566
2095,2854,10.31521266
2095,2855,219.6866624
2090,2856,1.368993479
2095,2856,13.18906957
2094,2857,375.1137761
2090,2858,71.99495011
2092,2859,222.3745364
2099,2860,24.30301314
2096,2861,11.33198358
2098,2861,192.460768
2098,2862,3.84322228
2110,2862,314.4993924
2111,2862,0.957184576
2110,2863,5.861902607
2167,2863,10.40431956
2166,2863,26.7218091
2161,2863,1.389894242
2160,2863,155.3163595
2088,2866,3.142299871
2088,2866,0.606396165
2088,2867,224.3722326
2168,2868,9.902885503
2170,2868,350.2759704
2167,2869,276.8009428
2170,2870,264.8489273
2167,2870,1.808447179
2168,2871,28.839957
2166,2871,40.16129085
2168,2872,341.6381507
2168,2873,33.45446696
2165,2873,18.02981462
2166,2874,835.1060792
2162,2874,1.046276708
2165,2875,421.2908502
2166,2876,0.279757326
2161,2876,525.8494173
2162,2877,215.0470526
2161,2878,14.65039246
2160,2878,482.97562
2163,2880,167.4951827
2164,2881,238.8356001
2158,2882,366.6952307
2159,2883,529.2215233
2157,2884,356.4687348
2156,2884,8.988934721
2186,2885,1340.472836
2193,2887,0.156550782
2192,2887,829.4858749
2197,2888,24.61920067
2193,2888,2251.884704
2190,2889,951.8132813
2195,2890,1131.883373
2194,2891,640.5673954
2190,2892,77.7183819
2194,2892,20.29910894
2197,2892,620.0629606
2198,2893,1495.686372
2200,2894,705.7529638
2200,2895,586.7128541
2198,2897,107.3139278
2200,2897,1.100858741
2202,2898,1113.408259
2204,2899,36.97178191
2201,2900,629.1843711
2202,2900,629.1843711
2202,2901,134.9882904
1538,2901,69.11064934
2204,2901,1225.459687
1537,2901,118.7302417
2151,2904,30.74505939
2156,2906,817.60749
2201,2907,1.810960933
2202,2907,1.810960933
2826,2913,4107.465171
2819,2914,452.6212278
2826,2915,62.4552245
2830,2916,29.40968224
2826,2916,1.132369895
2826,2916,74.73801213
2825,2917,8.013476058
2825,2917,0.963413086
2824,2917,2.357972471
2823,2917,6.449619732
2823,2917,2.286707228
2822,2917,4.687888051
2825,2917,25.97260159
2825,2917,0.061935426
2824,2917,36.53367571
2823,2917,25.18016466
2822,2917,42.44091154
2821,2917,155.0337821
2827,2918,73.33542823
2828,2918,193.6356005
2829,2918,71.38131883
2815,2919,1.114383147
2817,2919,58.46152935
2816,2919,44.6277549
2815,2919,51.26429131
2814,2919,60.53178534
2816,2919,2.601219253
2817,2919,6.713644596
2815,2919,4.755924219
2814,2919,7.014192925
2813,2920,40.11168591
2813,2920,0.535198504
2812,2920,26.72906695
2812,2920,0.589342048
2811,2920,8.143247354
2811,2920,12.1386738
2811,2920,0.051671879
2811,2920,1.457929903
2810,2920,2.578218615
2822,2921,531.0342875
2823,2922,524.761386
2824,2923,529.1008896
2825,2924,532.6002503
2829,2925,476.6056437
2829,2926,476.6056437
2828,2927,597.8456394
2828,2928,597.8456394
2827,2929,486.0345912
2827,2930,486.0345912
2817,2931,472.4747262
2817,2932,472.4747262
2816,2933,482.8807437
2816,2934,482.8807437
2815,2935,480.0235192
2815,2936,480.0235192
2814,2937,519.8945396
2814,2938,519.8945396
2813,2939,361.608248
2812,2940,395.74755
2811,2941,422.6971747
2810,2942,376.4020875
2818,2943,0.956749565
2818,2943,60.61455361
2826,2943,1.872553608
2826,2943,6.01505839
2819,2943,6.298613872
2819,2943,12.44457896
2826,2943,1.932314461
2819,2943,2.451701949
2819,2943,16.73912228
2819,2943,6.584052329
2819,2943,0.72423842
2826,2943,0.462391864
2818,2944,285.4429243
2820,2949,115.6848237
2820,2951,15.25302221
2821,2953,1170.668629
2847,2962,73.25467912
2834,2962,508.0624431
10,2963,44.12996181
11,2963,33.36772236
9,2964,53.5008384
8,2967,67.21084215
192,2975,8.186635752
191,2975,4444.902655
190,2976,5115.437635
189,2977,1985.577828
191,2978,2.265798429
192,2978,6031.179011
193,2979,7695.433552
188,2980,48.51637206
187,2980,35.57491397
193,2981,11.22511517
195,2981,4088.527416
194,2983,7013.916745
196,2984,1650.613129
197,2985,883.9751472
201,2986,2581.453482
198,2987,3195.207214
199,2988,3355.465917
200,2989,2728.668226
186,2990,42.39056358
185,2991,1882.364481
614,2994,2295.123965
578,2995,3117.269238
605,2996,3005.681683
606,2996,65.68283759
607,2997,3651.817839
606,2998,4385.061612
596,3000,1751.010025
608,3001,2089.745302
620,3002,1121.427225
608,3003,165.2790258
620,3004,514.1719521
614,3005,79.35636815
613,3005,20.48663462
580,3005,2594.276448
613,3006,53.88902017
612,3006,1.412176433
580,3006,39.97100479
579,3006,1665.981616
613,3007,3103.858044
612,3008,7100.536862
612,3009,86.35955387
611,3009,4432.127504
611,3010,51.21991498
608,3010,3.798195286
610,3010,1228.459179
611,3011,20.40929522
610,3011,22.48273755
609,3011,759.9833067
609,3012,19.08873222
610,3012,32.96432907
581,3013,2704.795581
583,3014,0.455269528
582,3014,2048.514805
583,3015,4134.523945
585,3016,33.73895871
586,3017,25.84573589
584,3018,3852.690175
595,3019,2888.906976
594,3019,3383.032425
593,3020,3320.526973
598,3021,1834.353376
599,3022,3145.373334
600,3023,1805.901551
597,3024,2139.677027
601,3025,1304.46554
599,3026,2.407359357
601,3026,3.263050091
602,3027,2001.999634
603,3028,976.5082863
604,3029,23.00226899
591,3030,62.75704971
592,3031,1303.921125
590,3032,79.55961899
589,3033,35.9673372
587,3034,31.67313628
588,3035,29.86509359
619,3036,4240.01361
618,3037,3182.689895
615,3038,2912.771788
616,3038,83.06024023
616,3039,3291.776596
581,3039,18.24478303
617,3040,3594.288254
610,3041,3.250910054
1037,3043,47.84978265
1032,3043,0.060945478
1030,3043,3795.705456
1090,3044,3.143811205
1034,3044,1489.8565
1033,3044,54.10491733
1032,3045,1.361865702
1031,3045,59.49966832
1048,3046,848.4220285
1063,3047,5078.23523
1021,3048,1468.531864
1012,3049,7.439731009
1020,3049,1889.904156
1038,3050,4.579153927
1031,3051,61.19681454
1032,3051,2611.452431
1030,3051,0.764154132
1031,3052,2392.575987
1063,3052,32.17863957
1063,3053,9.171510722
1019,3053,2383.097043
1018,3053,1.762056513
1029,3054,2962.365024
1030,3054,142.2214679
1029,3055,1.659331415
1030,3055,4.027251536
1022,3055,1798.269182
1021,3055,24.58351471
1028,3056,14.54410551
1029,3056,58.69375071
1027,3056,17.14688138
1040,3057,10.81431803
1037,3057,1659.966835
1060,3058,18.91437507
1060,3059,303.9156715
1061,3059,303.9156715
1060,3060,251.0211381
1064,3060,251.0211381
1060,3061,755.7297384
1061,3061,755.7297384
1017,3062,1440.440769
1015,3062,52.21732662
1059,3063,6418.06587
1060,3063,6418.06587
1060,3065,0.006568273
1062,3065,2396.202452
1060,3066,10.19522172
1057,3067,3336.593715
1055,3068,1791.589437
1056,3069,574.8653577
1056,3070,528.6510792
1058,3071,1471.588466
1050,3072,520.6812745
1058,3072,0.500632855
1053,3073,418.8402344
1051,3074,584.3720663
1054,3075,182.8777131
1052,3076,244.6986017
1046,3077,1688.484859
1049,3078,2165.513261
1039,3078,0.390976261
1045,3079,3630.698124
1047,3080,1383.453201
1044,3081,176.3425575
1043,3081,1173.283741
1044,3082,176.3425575
1043,3082,1173.283741
1040,3083,1111.961675
1041,3084,100.721459
1042,3085,923.2046995
1039,3086,207.632238
1042,3087,0.071749158
1038,3087,1919.542928
1040,3087,5.390130479
996,3089,5448.758859
617,3089,215.0255363
995,3090,1296.417171
1016,3091,1.508127161
1005,3091,2406.832745
996,3091,10.69564048
1016,3092,2206.510198
1006,3093,1936.324248
1003,3094,1308.290343
1007,3094,90.47583493
1006,3094,80.84381799
1004,3094,2836.445353
996,3094,2.767739454
1003,3095,2056.324152
1007,3095,128.4925875
1007,3096,1995.708803
1006,3096,586.8849071
1010,3098,5.895104101
1010,3098,4.006142651
1008,3098,1749.722066
1009,3098,1749.722066
1010,3099,830.1423508
1015,3101,1439.067234
994,3102,1413.571216
1004,3104,19.88343449
998,3104,1706.16613
997,3104,21.53550828
999,3105,1279.813218
998,3105,4.02972099
1004,3105,0.406185817
996,3106,3.810402754
997,3106,5114.517224
619,3106,87.78907501
1000,3107,2257.632067
1002,3108,2196.206488
1023,3108,747.8731422
1022,3109,23.50803517
1024,3109,62.81412658
1014,3109,2.182884901
1014,3109,38.17754696
1023,3109,1505.787012
1028,3110,30.82567457
1027,3110,21.51144983
1026,3110,4035.214116
1024,3110,118.6972413
1001,3111,2554.911284
1002,3111,92.75824065
1014,3112,682.787815
1021,3113,16.50980899
1013,3113,1761.106867
1020,3114,35.07482937
1012,3114,1429.895535
1018,3114,35.76595051
1025,3115,1529.591974
1035,3116,48.24195976
1033,3117,2456.719044
1020,3118,140.3064568
1019,3118,2.738598478
1018,3118,2794.20468
1017,3118,0.772921691
1018,3119,0.001147027
1018,3119,6.189472953
1011,3119,1423.176556
1016,3119,25.91688077
1626,3120,2404.772896
1626,3121,34.15216242
1593,3122,236.815335
1591,3123,24.70167779
1589,3123,2860.688394
1591,3124,21.83375496
1590,3124,3128.376321
1591,3125,2193.75813
1592,3126,2355.120192
1043,3126,6.569365845
1607,3127,28.35427764
1599,3129,1499.413369
1597,3130,1886.174542
1596,3130,2.968896036
1596,3131,6.886851372
1629,3131,2254.547651
1596,3132,2157.784445
1629,3133,14.62795047
1596,3133,120.3733633
1595,3133,4114.855877
1628,3134,3955.620883
1594,3135,33.23853996
1625,3136,2931.814786
1626,3136,30.44148386
1623,3137,442.75873
1623,3138,42.58789426
1622,3138,731.9545655
1622,3139,12.56705126
1620,3139,731.3664623
1622,3139,9.468825999
1620,3140,20.47517778
1622,3140,38.63987463
1621,3140,610.8039113
1622,3141,89.39852253
1624,3142,1641.568223
1624,3143,82.58736593
1619,3143,2756.085342
1627,3144,1797.765798
1614,3145,12.17263743
1615,3145,811.0995413
1614,3146,1170.954057
1613,3147,709.4690106
1614,3147,54.88339861
1647,3148,2265.094601
1648,3148,2265.094601
